rating,is_recommended,eye_color,skin_type,hair_color,product_id
3,1.0,blue,oily,blonde,P504064
4,1.0,brown,combination,,P504064
5,1.0,brown,dry,,P504064
5,1.0,brown,normal,,P504064
5,1.0,brown,combination,,P504064
3,1.0,blue,dry,,P504064
5,1.0,blue,normal,blonde,P504064
5,1.0,brown,dry,black,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,brown,combination,black,P504064
4,1.0,brown,combination,auburn,P504064
4,1.0,blue,normal,blonde,P504064
4,1.0,brown,normal,,P504064
5,1.0,green,normal,brown,P504064
5,1.0,hazel,normal,,P504064
5,1.0,brown,normal,brunette,P504064
5,1.0,hazel,dry,,P504064
4,1.0,brown,combination,,P504064
4,1.0,green,normal,,P504064
5,1.0,blue,dry,,P504064
5,1.0,blue,dry,blonde,P504064
5,1.0,hazel,combination,,P504064
5,1.0,brown,normal,black,P504064
4,1.0,blue,combination,blonde,P504064
5,1.0,brown,combination,brown,P504064
5,1.0,gray,dry,black,P504064
5,1.0,blue,dry,,P504064
5,1.0,blue,combination,,P504064
5,1.0,hazel,combination,black,P504064
5,1.0,brown,combination,,P504064
4,1.0,blue,oily,red,P504064
5,1.0,brown,dry,black,P504064
2,1.0,hazel,combination,blonde,P504064
4,1.0,green,combination,brown,P504064
5,1.0,green,oily,,P504064
5,1.0,brown,dry,blonde,P504064
5,1.0,brown,normal,brown,P504064
5,1.0,brown,combination,,P504064
5,1.0,brown,combination,blonde,P504064
5,1.0,brown,combination,,P504064
5,1.0,blue,combination,blonde,P504064
5,1.0,brown,oily,brown,P504064
5,1.0,brown,combination,,P504064
5,1.0,blue,combination,,P504064
3,1.0,blue,oily,,P504064
4,1.0,blue,combination,blonde,P504064
5,1.0,hazel,combination,blonde,P504064
5,1.0,hazel,combination,brown,P504064
5,1.0,hazel,combination,blonde,P504064
5,1.0,brown,dry,,P504064
5,1.0,hazel,combination,,P504064
5,1.0,hazel,combination,,P504064
4,1.0,gray,combination,black,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,blue,combination,black,P504064
4,1.0,hazel,combination,,P504064
4,1.0,green,combination,,P504064
5,1.0,brown,normal,,P504064
5,1.0,hazel,combination,,P504064
5,1.0,green,oily,blonde,P504064
5,1.0,blue,combination,blonde,P504064
4,1.0,brown,combination,black,P504064
5,1.0,hazel,dry,,P504064
3,1.0,green,oily,blonde,P504064
5,1.0,brown,combination,blonde,P504064
5,1.0,brown,dry,,P504064
5,1.0,green,dry,auburn,P504064
5,1.0,brown,combination,,P504064
4,0.0,brown,oily,black,P504064
5,1.0,blue,oily,,P504064
5,1.0,brown,oily,,P504064
5,1.0,brown,dry,,P504064
5,1.0,,,,P504064
4,1.0,brown,combination,brown,P504064
5,1.0,brown,combination,,P504064
4,1.0,blue,combination,blonde,P504064
5,1.0,hazel,normal,,P504064
5,1.0,blue,combination,auburn,P504064
4,1.0,brown,oily,blonde,P504064
5,1.0,blue,combination,brunette,P504064
5,1.0,hazel,combination,red,P504064
4,1.0,brown,combination,brown,P504064
5,1.0,brown,combination,black,P504064
5,1.0,brown,combination,black,P504064
4,1.0,green,normal,,P504064
5,1.0,brown,oily,red,P504064
4,1.0,brown,normal,,P504064
5,1.0,brown,combination,black,P504064
4,1.0,brown,combination,,P504064
5,1.0,hazel,oily,,P504064
4,1.0,brown,combination,,P504064
4,1.0,hazel,oily,,P504064
5,1.0,green,combination,red,P504064
3,1.0,blue,combination,,P504064
5,1.0,brown,combination,,P504064
4,1.0,brown,dry,,P504064
4,1.0,brown,combination,,P504064
4,1.0,blue,dry,,P504064
5,1.0,hazel,combination,,P504064
5,1.0,hazel,combination,blonde,P504064
5,1.0,green,combination,,P504064
3,1.0,green,combination,,P504064
5,1.0,brown,dry,black,P504064
4,1.0,brown,dry,black,P504064
5,1.0,green,combination,,P504064
5,1.0,brown,oily,black,P504064
5,1.0,green,normal,,P504064
4,1.0,hazel,normal,,P504064
4,1.0,brown,combination,,P504064
5,1.0,brown,oily,,P504064
5,1.0,blue,dry,blonde,P504064
4,1.0,brown,dry,black,P504064
4,1.0,brown,combination,black,P504064
5,1.0,blue,combination,,P504064
5,1.0,green,combination,brown,P504064
5,1.0,green,normal,blonde,P504064
5,1.0,brown,normal,,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,brown,normal,,P504064
5,1.0,brown,combination,,P504064
4,1.0,hazel,combination,brown,P504064
3,0.0,brown,dry,black,P504064
5,1.0,blue,combination,brown,P504064
3,1.0,blue,combination,blonde,P504064
3,0.0,brown,combination,black,P504064
5,1.0,blue,combination,black,P504064
3,0.0,hazel,combination,,P504064
5,1.0,green,combination,,P504064
5,1.0,brown,combination,black,P504064
5,1.0,brown,combination,black,P504064
5,1.0,brown,normal,black,P504064
5,1.0,brown,combination,,P504064
5,1.0,brown,combination,,P504064
5,1.0,hazel,oily,,P504064
4,1.0,green,combination,,P504064
5,1.0,hazel,combination,,P504064
4,1.0,brown,dry,black,P504064
4,1.0,brown,combination,brown,P504064
5,1.0,hazel,combination,blonde,P504064
5,1.0,hazel,combination,brown,P504064
5,1.0,hazel,normal,blonde,P504064
5,1.0,brown,dry,,P504064
5,1.0,brown,combination,,P504064
5,1.0,hazel,combination,black,P504064
4,1.0,brown,combination,blonde,P504064
5,1.0,blue,dry,,P504064
5,1.0,green,normal,,P504064
5,1.0,brown,combination,brown,P504064
5,1.0,hazel,oily,,P504064
3,1.0,brown,oily,brown,P504064
5,1.0,brown,combination,,P504064
5,1.0,green,combination,brown,P504064
5,1.0,blue,combination,,P504064
5,1.0,brown,combination,red,P504064
4,1.0,brown,combination,auburn,P504064
5,1.0,green,oily,blonde,P504064
1,0.0,brown,combination,,P504064
4,1.0,brown,combination,,P504064
5,1.0,brown,combination,,P504064
5,1.0,hazel,dry,,P504064
5,1.0,brown,combination,brown,P504064
4,1.0,brown,oily,,P504064
4,1.0,brown,combination,,P504064
5,1.0,brown,combination,black,P504064
5,1.0,brown,combination,,P504064
5,1.0,brown,dry,black,P504064
5,1.0,green,combination,,P504064
5,1.0,brown,combination,brown,P504064
5,1.0,brown,combination,,P504064
5,1.0,brown,oily,,P504064
4,1.0,green,dry,auburn,P504064
5,1.0,brown,oily,,P504064
5,1.0,brown,combination,,P504064
4,1.0,blue,combination,blonde,P504064
5,1.0,blue,combination,blonde,P504064
5,1.0,brown,oily,,P504064
5,1.0,brown,normal,,P504064
4,1.0,brown,combination,black,P504064
5,1.0,brown,dry,,P504064
5,1.0,brown,combination,,P504064
5,1.0,blue,normal,,P504064
4,1.0,blue,normal,,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,hazel,dry,,P504064
5,1.0,brown,normal,blonde,P504064
5,1.0,brown,combination,black,P504064
5,1.0,green,combination,brown,P504064
5,1.0,brown,dry,black,P504064
5,1.0,green,normal,,P504064
5,1.0,brown,combination,black,P504064
5,1.0,brown,combination,,P504064
5,1.0,brown,combination,black,P504064
5,1.0,green,combination,,P504064
5,1.0,brown,combination,,P504064
3,1.0,brown,dry,blonde,P504064
4,1.0,blue,combination,blonde,P504064
4,1.0,brown,combination,,P504064
3,0.0,green,combination,gray,P504064
5,1.0,brown,combination,brown,P504064
5,1.0,blue,normal,,P504064
4,1.0,green,combination,blonde,P504064
5,1.0,blue,dry,,P504064
5,1.0,brown,oily,black,P504064
5,1.0,brown,combination,blonde,P504064
5,1.0,hazel,dry,,P504064
5,1.0,gray,dry,black,P504064
4,1.0,brown,dry,,P504064
3,1.0,brown,combination,,P504064
4,1.0,brown,dry,,P504064
4,1.0,brown,combination,auburn,P504064
5,1.0,hazel,combination,blonde,P504064
5,1.0,hazel,combination,,P504064
5,1.0,green,oily,,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,blue,combination,blonde,P504064
4,1.0,green,combination,,P504064
4,1.0,blue,combination,,P504064
5,1.0,brown,oily,,P504064
5,1.0,brown,normal,,P504064
5,1.0,blue,dry,blonde,P504064
5,1.0,brown,dry,,P504064
5,1.0,brown,dry,,P504064
5,1.0,brown,normal,,P504064
4,1.0,brown,oily,,P504064
4,1.0,green,dry,blonde,P504064
5,1.0,hazel,normal,,P504064
5,1.0,hazel,oily,auburn,P504064
5,1.0,hazel,combination,,P504064
5,1.0,brown,normal,black,P504064
3,0.0,brown,dry,red,P504064
5,1.0,hazel,combination,,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,green,combination,,P504064
5,1.0,brown,normal,,P504064
4,1.0,blue,combination,,P504064
5,1.0,brown,normal,black,P504064
4,1.0,brown,combination,,P504064
5,1.0,blue,normal,,P504064
3,1.0,brown,combination,,P504064
5,1.0,hazel,combination,,P504064
5,1.0,blue,dry,,P504064
5,1.0,blue,oily,blonde,P504064
5,1.0,brown,combination,red,P504064
3,1.0,brown,combination,red,P504064
5,1.0,brown,combination,black,P504064
5,1.0,brown,combination,,P504064
5,1.0,brown,oily,black,P504064
5,1.0,brown,oily,,P504064
5,1.0,brown,combination,blonde,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,,,,P504064
3,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
3,0.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
2,0.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
3,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
3,0.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
5,1.0,,,,P504064
4,1.0,,,,P504064
5,1.0,,,,P504064
5,,,,,P504064
5,,,,,P504064
5,,,,,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,brown,combination,blonde,P504064
3,1.0,brown,dry,,P504064
5,1.0,brown,normal,auburn,P504064
5,1.0,brown,oily,,P504064
5,1.0,green,combination,blonde,P504064
5,1.0,brown,combination,black,P504064
5,1.0,blue,combination,blonde,P504064
5,1.0,brown,oily,black,P504064
5,1.0,blue,combination,,P504064
5,1.0,green,dry,,P504064
5,1.0,blue,combination,,P504064
5,1.0,brown,oily,black,P504064
5,1.0,blue,dry,blonde,P504064
5,1.0,brown,combination,black,P504064
5,1.0,green,oily,,P504064
4,1.0,brown,normal,black,P504064
5,1.0,hazel,dry,,P504064
2,0.0,brown,dry,,P504064
5,1.0,brown,oily,,P504064
5,1.0,brown,combination,black,P483138
3,1.0,brown,combination,,P483138
1,0.0,green,combination,brown,P483138
3,1.0,blue,oily,red,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,green,oily,,P483138
2,0.0,brown,combination,brunette,P483138
4,1.0,brown,combination,red,P483138
3,0.0,brown,combination,brunette,P483138
3,0.0,brown,combination,brown,P483138
3,0.0,gray,combination,brown,P483138
5,1.0,brown,combination,black,P483138
2,0.0,brown,dry,,P483138
5,1.0,,,,P483138
5,1.0,,,,P483138
5,1.0,brown,combination,black,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
5,1.0,Grey,dry,blonde,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,hazel,normal,blonde,P483138
5,1.0,,,,P483138
5,1.0,green,combination,brown,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,,P483138
5,1.0,brown,normal,blonde,P483138
4,1.0,hazel,combination,brown,P483138
4,1.0,brown,dry,black,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,blue,combination,auburn,P483138
5,1.0,brown,combination,auburn,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,green,combination,brown,P483138
5,1.0,hazel,combination,blonde,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,blue,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
3,1.0,green,combination,red,P483138
5,1.0,brown,,brown,P483138
4,1.0,brown,oily,black,P483138
5,1.0,hazel,oily,blonde,P483138
5,1.0,brown,dry,blonde,P483138
3,1.0,brown,combination,black,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,oily,black,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
5,1.0,blue,oily,brown,P483138
5,1.0,brown,oily,black,P483138
5,1.0,brown,oily,black,P483138
5,1.0,brown,normal,blonde,P483138
4,1.0,brown,combination,black,P483138
5,1.0,blue,oily,brown,P483138
5,1.0,blue,normal,blonde,P483138
3,1.0,,,,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,green,combination,brown,P483138
4,1.0,green,combination,blonde,P483138
5,1.0,hazel,combination,brown,P483138
3,1.0,brown,dry,black,P483138
5,1.0,brown,dry,black,P483138
5,1.0,brown,oily,brown,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,auburn,P483138
5,1.0,brown,combination,auburn,P483138
5,1.0,brown,oily,black,P483138
5,1.0,blue,dry,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,normal,black,P483138
5,1.0,green,normal,brown,P483138
5,1.0,blue,normal,,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
4,1.0,hazel,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
3,0.0,blue,combination,red,P483138
4,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,,,,P483138
5,1.0,brown,combination,black,P483138
5,1.0,green,combination,brown,P483138
5,1.0,,normal,blonde,P483138
5,1.0,brown,dry,blonde,P483138
5,1.0,brown,normal,auburn,P483138
4,1.0,hazel,combination,brown,P483138
5,1.0,brown,normal,black,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,brown,normal,blonde,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,,,,P483138
5,1.0,hazel,combination,brown,P483138
4,1.0,blue,normal,blonde,P483138
5,1.0,blue,oily,black,P483138
5,1.0,green,combination,brown,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,green,dry,brown,P483138
5,1.0,blue,combination,blonde,P483138
2,0.0,brown,normal,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
4,1.0,green,combination,blonde,P483138
5,1.0,green,combination,brown,P483138
5,1.0,brown,normal,brown,P483138
5,1.0,blue,combination,blonde,P483138
4,1.0,green,oily,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
4,1.0,brown,combination,blonde,P483138
5,1.0,brown,dry,blonde,P483138
4,1.0,brown,combination,black,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,blue,normal,blonde,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,dry,black,P483138
5,1.0,green,oily,brown,P483138
4,1.0,brown,normal,brown,P483138
5,1.0,hazel,dry,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,oily,auburn,P483138
5,1.0,brown,combination,black,P483138
4,1.0,brown,normal,brown,P483138
5,1.0,brown,combination,blonde,P483138
3,0.0,brown,normal,brown,P483138
5,1.0,brown,dry,black,P483138
4,1.0,brown,normal,black,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,combination,brown,P483138
3,1.0,,,,P483138
5,1.0,hazel,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,oily,black,P483138
5,1.0,hazel,combination,black,P483138
5,1.0,brown,dry,blonde,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
5,1.0,hazel,normal,blonde,P483138
3,0.0,brown,oily,black,P483138
5,1.0,brown,normal,black,P483138
4,1.0,green,normal,brown,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,oily,blonde,P483138
5,1.0,blue,combination,blonde,P483138
4,1.0,brown,combination,black,P483138
5,1.0,blue,dry,blonde,P483138
5,1.0,brown,combination,black,P483138
3,0.0,brown,combination,brown,P483138
4,1.0,brown,oily,brown,P483138
4,1.0,brown,dry,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,hazel,normal,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,blue,oily,brown,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,hazel,combination,blonde,P483138
4,1.0,green,oily,red,P483138
5,1.0,green,combination,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,green,combination,brown,P483138
5,1.0,blue,combination,brown,P483138
4,1.0,brown,combination,black,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,black,P483138
4,0.0,brown,normal,blonde,P483138
5,1.0,brown,normal,blonde,P483138
5,1.0,brown,normal,black,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,dry,black,P483138
4,1.0,green,combination,blonde,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,blue,dry,red,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,brown,combination,black,P483138
2,0.0,brown,combination,brown,P483138
5,1.0,blue,dry,brown,P483138
5,1.0,brown,combination,black,P483138
4,1.0,brown,dry,black,P483138
5,1.0,green,oily,black,P483138
5,1.0,blue,normal,blonde,P483138
4,1.0,brown,normal,brown,P483138
5,1.0,brown,combination,brown,P483138
4,1.0,brown,combination,black,P483138
4,1.0,brown,combination,black,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,,combination,black,P483138
5,1.0,hazel,normal,blonde,P483138
4,1.0,brown,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
4,1.0,brown,normal,brown,P483138
5,1.0,brown,normal,brown,P483138
5,1.0,green,combination,auburn,P483138
5,1.0,hazel,combination,black,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,dry,brown,P483138
3,0.0,brown,combination,brown,P483138
5,1.0,blue,combination,brown,P483138
5,1.0,hazel,combination,blonde,P483138
4,1.0,blue,normal,blonde,P483138
5,1.0,blue,combination,blonde,P483138
4,1.0,brown,dry,black,P483138
5,1.0,blue,dry,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,auburn,P483138
5,1.0,green,combination,blonde,P483138
5,1.0,hazel,combination,blonde,P483138
5,1.0,,normal,,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,brown,oily,black,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,dry,brown,P483138
5,1.0,blue,combination,red,P483138
5,1.0,brown,normal,black,P483138
5,1.0,blue,combination,auburn,P483138
5,1.0,hazel,combination,blonde,P483138
5,1.0,blue,normal,blonde,P483138
3,1.0,hazel,combination,brown,P483138
5,1.0,,dry,brown,P483138
5,1.0,green,oily,blonde,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,oily,black,P483138
5,1.0,,oily,brown,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
4,1.0,green,normal,brown,P483138
4,1.0,hazel,oily,blonde,P483138
5,1.0,brown,oily,black,P483138
5,1.0,brown,oily,black,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,,combination,,P483138
5,1.0,brown,dry,black,P483138
5,1.0,blue,combination,brown,P483138
5,1.0,hazel,combination,brown,P483138
5,1.0,green,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,hazel,dry,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,blue,normal,brown,P483138
5,1.0,blue,dry,black,P483138
4,1.0,blue,dry,blonde,P483138
4,1.0,blue,combination,red,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,,,,P483138
4,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,blue,dry,blonde,P483138
5,1.0,,,brown,P483138
5,1.0,green,combination,brown,P483138
4,1.0,blue,normal,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,oily,black,P483138
4,1.0,hazel,normal,brown,P483138
5,1.0,hazel,combination,blonde,P483138
4,1.0,green,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
5,1.0,green,oily,brown,P483138
5,1.0,green,combination,brown,P483138
5,1.0,brown,dry,brown,P483138
4,1.0,,,,P483138
5,1.0,brown,combination,black,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,hazel,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,dry,black,P483138
5,1.0,brown,combination,brown,P483138
3,1.0,brown,dry,black,P483138
5,1.0,brown,oily,auburn,P483138
4,1.0,brown,combination,brown,P483138
3,1.0,green,normal,auburn,P483138
5,1.0,,,,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,green,combination,blonde,P483138
5,1.0,blue,dry,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,,oily,,P483138
5,1.0,brown,oily,red,P483138
5,1.0,brown,normal,black,P483138
3,1.0,green,combination,brown,P483138
5,1.0,,,,P483138
5,1.0,hazel,combination,blonde,P483138
5,1.0,blue,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,green,dry,blonde,P483138
5,1.0,green,oily,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,brown,P483138
5,1.0,brown,combination,black,P483138
5,1.0,brown,combination,blonde,P483138
4,1.0,blue,oily,blonde,P483138
5,1.0,brown,combination,auburn,P483138
5,1.0,brown,dry,black,P483138
4,1.0,green,combination,blonde,P483138
5,1.0,brown,combination,black,P483138
5,1.0,green,normal,blonde,P483138
4,1.0,brown,combination,brown,P483138
5,1.0,brown,oily,brown,P483138
5,1.0,brown,combination,blonde,P483138
5,1.0,blue,combination,brown,P503651
5,1.0,brown,normal,black,P503651
5,1.0,green,combination,,P503651
2,0.0,brown,combination,blonde,P503651
5,1.0,brown,normal,,P503651
5,1.0,green,dry,,P503651
1,0.0,,dry,,P503651
5,1.0,brown,combination,black,P503651
5,1.0,brown,combination,,P503651
5,1.0,hazel,combination,auburn,P503651
5,1.0,hazel,combination,,P503651
5,1.0,blue,dry,blonde,P503651
5,1.0,,normal,,P503651
5,1.0,,,,P503651
4,1.0,brown,dry,,P503651
4,1.0,brown,normal,,P503651
5,1.0,brown,normal,blonde,P503651
5,1.0,brown,dry,black,P503651
5,1.0,green,combination,,P503651
5,1.0,brown,,,P503651
5,1.0,blue,combination,blonde,P503651
5,1.0,brown,dry,blonde,P503651
5,1.0,Grey,combination,black,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,,P503651
5,1.0,blue,dry,,P503651
5,1.0,brown,oily,,P503651
5,1.0,brown,combination,,P503651
5,1.0,hazel,combination,,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,oily,black,P503651
5,1.0,brown,combination,,P503651
4,1.0,brown,normal,auburn,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,black,P503651
4,1.0,green,oily,blonde,P503651
5,1.0,brown,oily,black,P503651
5,1.0,blue,dry,black,P503651
5,1.0,brown,normal,,P503651
5,1.0,blue,dry,blonde,P503651
5,1.0,brown,combination,auburn,P503651
5,1.0,,dry,,P503651
5,1.0,brown,combination,,P503651
5,1.0,Grey,normal,blonde,P503651
5,1.0,green,normal,,P503651
4,1.0,brown,combination,blonde,P503651
5,1.0,hazel,normal,,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,dry,black,P503651
5,1.0,green,normal,,P503651
5,1.0,brown,combination,blonde,P503651
5,1.0,green,dry,,P503651
4,1.0,hazel,dry,,P503651
3,0.0,hazel,dry,blonde,P503651
5,1.0,brown,dry,black,P503651
3,0.0,blue,combination,,P503651
5,1.0,brown,dry,black,P503651
4,1.0,brown,dry,black,P503651
5,1.0,brown,dry,blonde,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,black,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,,P503651
5,1.0,blue,combination,blonde,P503651
5,1.0,brown,combination,,P503651
4,1.0,brown,combination,blonde,P503651
5,1.0,green,oily,,P503651
5,1.0,brown,combination,red,P503651
5,1.0,brown,combination,black,P503651
3,0.0,brown,normal,,P503651
5,1.0,green,oily,,P503651
5,1.0,brown,combination,,P503651
5,1.0,brown,combination,,P503651
5,1.0,hazel,normal,,P503651
5,1.0,brown,combination,blonde,P503651
5,1.0,brown,normal,black,P503651
5,1.0,hazel,dry,,P503651
5,1.0,blue,combination,,P503651
5,1.0,brown,dry,black,P503651
5,1.0,brown,normal,auburn,P503651
5,1.0,blue,dry,blonde,P503651
5,1.0,blue,normal,blonde,P503651
5,1.0,brown,combination,,P503651
5,1.0,blue,dry,,P503651
5,1.0,brown,oily,,P503651
5,1.0,brown,combination,,P503651
5,1.0,Grey,normal,blonde,P503651
5,1.0,brown,combination,,P503651
4,1.0,brown,combination,black,P503651
5,1.0,blue,combination,blonde,P503651
5,1.0,blue,dry,,P503651
4,1.0,green,dry,,P503651
5,1.0,blue,combination,,P503651
5,1.0,brown,dry,black,P503651
5,1.0,green,oily,,P503651
5,1.0,blue,dry,blonde,P503651
5,1.0,brown,combination,,P503651
5,1.0,green,combination,black,P503651
5,1.0,brown,combination,black,P503651
5,1.0,brown,dry,,P503651
4,1.0,brown,combination,,P503651
